,image,black,blue,brown,green,red,white,dress,shirt,pants,shorts,shoes
3342,./clothes_dataset\red_shoes\0a02fca2ac5dfff55c7b25e2853097adfa0358bf.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3343,./clothes_dataset\black_shirt\7906695f0384e8ea2468adf05100079e7fa0f65c.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3344,./clothes_dataset\black_dress\bd0f679a0e56291326164fe521c970944b1819ef.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3345,./clothes_dataset\blue_pants\10140c62ffa140b82bd0e7689d070b5b40edb847.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3346,./clothes_dataset\white_shoes\6c8eb05a7207a6f58c0c79ef7fe4b6ca2e7db493.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3347,./clothes_dataset\green_pants\de556b540f6390147bb80ae3ce958ac5677c8145.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3348,./clothes_dataset\red_shoes\6359d0eabc5ccda30e133728564363b500e6ead3.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3349,./clothes_dataset\blue_pants\0194deb49c1e79e5d38fd4068eb0c80f2fc6da6f.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3350,./clothes_dataset\brown_shoes\0b5e52ffb0589b6e2405616de858cab061c1b88a.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3351,./clothes_dataset\white_dress\ef170fd32880bad556f883e928380c64c4eea40f.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3352,./clothes_dataset\blue_dress\be161f17d1231bebf0b931d94937ec7e2660a954.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3353,./clothes_dataset\white_shoes\d1ab979e21889d2f2553d3080202c868ea8f4c3c.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3354,./clothes_dataset\blue_shoes\c5d09f731e10e5bff1f2940b71d2930511c44c4a.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3355,./clothes_dataset\white_pants\ff664356c36cfdbeac30e7635f93d5e3e5c22b7e.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3356,./clothes_dataset\red_dress\aa3b75645130ef33c64acadc137fbceac9a4f352.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3357,./clothes_dataset\brown_pants\dff6bc5f564e94cb1e31163f6837d771a7bb91c6.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3358,./clothes_dataset\green_pants\ab234a4a0e0ba3e621f5b2748916aeaec415afd5.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3359,./clothes_dataset\blue_shirt\784923aae88427429de1b773054d995c9e2691af.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3360,./clothes_dataset\red_dress\c9c1def859adbaef9f28d3b5eca775fc8578a12f.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3361,./clothes_dataset\black_shoes\9d7251f8f54a524915ae849292088d8d193d24ec.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3362,./clothes_dataset\brown_pants\1621c8d7ae94aa7d5f050a4406b857a356ee1c9e.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3363,./clothes_dataset\brown_pants\c122774f90042f92d38185f4ef6e76237e396b24.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3364,./clothes_dataset\red_dress\ecb4222be1786f0f142ad29e6f537368882b6e1b.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3365,./clothes_dataset\white_shorts\655fc8b60fffc44ae1c7c6e378b7bf1735ec7346.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3366,./clothes_dataset\blue_dress\c1bfc16ff98f031bd85b1d11db27e260a4c0c9ed.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3367,./clothes_dataset\red_shoes\17fd18f8b24e9590b6f2467f232f00a074d83d35.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3368,./clothes_dataset\red_dress\51ec23389f29c649fc433aad99965158476a017e.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3369,./clothes_dataset\white_dress\eea78549428c0de4eb8a468f60e57ac95488aa81.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3370,./clothes_dataset\blue_shoes\02a74910fa8e52a39948676629422df30609ec93.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3371,./clothes_dataset\blue_shoes\de32bf2566acf13e22370b9d12d91c3b0a0a2b86.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3372,./clothes_dataset\brown_shoes\90f883c59d981e7c8cb1103bc8fa4faa1612c249.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3373,./clothes_dataset\red_pants\0c2baac4b497b29ead67c695342f7eb7cfb9d755.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3374,./clothes_dataset\blue_pants\f784b26f6b63b8b2594520c8a1eccf15595f9af4.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3375,./clothes_dataset\blue_shorts\bdfa2bdd224b14e5a45d7696e556ae5905f4a1f1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3376,./clothes_dataset\white_dress\78aa8cb359c4f4f092551416148a3cfcede003ff.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3377,./clothes_dataset\red_shoes\8f04646c34d4a9483b0c2504260f71d062ebf170.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3378,./clothes_dataset\black_pants\9bb6cd644fa38ecd078db574d6cd9b5f79b92cb8.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3379,./clothes_dataset\blue_pants\c9e7cc0806bb6167e4e32169850850068a58b1a3.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3380,./clothes_dataset\black_shoes\9a243f919b59f508916bb9b10cff162aeb7d99ee.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3381,./clothes_dataset\black_pants\00b5c1713285d82ecc9488eab3e7640e35ba5d9e.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3382,./clothes_dataset\black_shoes\973da03154e4d58007f2376a7eccb35edf5dff7e.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3383,./clothes_dataset\white_dress\8b5e37dafb2fd02905427113992c4f0ba2440072.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3384,./clothes_dataset\blue_shirt\989d10e8789c5093ba34b8587b308735603a0908.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3385,./clothes_dataset\black_pants\1409e7a0c070101cf1a151279bfc95171953d7cd.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3386,./clothes_dataset\green_shoes\9261aa95ed05ca27be6b97d49c225ca48c908611.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3387,./clothes_dataset\white_dress\fed237044dc7b96ef4f9b404bbb0b8ba75c93b00.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3388,./clothes_dataset\red_dress\98c23ef1b1fd951deffbb8882910d4acea7ed824.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3389,./clothes_dataset\white_shorts\d10d197c5b04ef97765a4f9464f42b48f601832c.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3390,./clothes_dataset\black_pants\b7b7876d3a692c7e482ab4ad84fe36680abbd502.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3391,./clothes_dataset\white_pants\e97eeff470c2f027a1910d1322de8e1983d1bf8f.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3392,./clothes_dataset\white_dress\99da93f83ff7e5f2e26f90dd037034db4404849f.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3393,./clothes_dataset\blue_shirt\7b0dae0a9bd09af24390c50089e14ed5874c060c.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3394,./clothes_dataset\black_pants\30654a89857c0e6ba220bd9af1b6ed74009c8c4d.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3395,./clothes_dataset\black_pants\6a2ccebdb4850197523a68106f2cad2752030a92.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3396,./clothes_dataset\red_shoes\c71c8483cc5253815ae13717ff856dbe64f1eab3.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3397,./clothes_dataset\red_shoes\8201a67a6ce3af5f54fddfaca024edd3c0bfe083.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3398,./clothes_dataset\white_pants\79440bbb1fb113bff5e831de4a60c48b6cf8220a.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3399,./clothes_dataset\red_dress\984e7cd0eef68538963c099960917a36b5e2a1c1.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3400,./clothes_dataset\black_shirt\4d59ba4c506fbf0f426349cc9c34da302eac3b25.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3401,./clothes_dataset\black_shoes\4afeef5955553abb789b163fabf1426df5c372f5.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3402,./clothes_dataset\black_pants\1d3199e4362df7b57b3a0cb9ceef730d463164f7.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3403,./clothes_dataset\blue_pants\a55820fc0eb4ae4e83b54c807d88fcca1cf5c60a.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3404,./clothes_dataset\black_shirt\1dfd073adf073574c9e385a059de7ee4f62e056c.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3405,./clothes_dataset\black_pants\2222d7c0002527755d705c290c246314f8df6696.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3406,./clothes_dataset\green_shirt\4d5ddc9d586e0683b7e19373ecfd0ff455e2f336.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3407,./clothes_dataset\brown_shoes\45185031e9c29825483daa812a68aef4e2ec1810.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3408,./clothes_dataset\blue_dress\f6c61abcb961438fef9552ac819fe73d84cd2a6d.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3409,./clothes_dataset\white_dress\dab1971ae0eb3210bd2ebc3baf925ce63ee414e5.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3410,./clothes_dataset\blue_dress\dacca2934114d7372e73025c243befb55ba0df96.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3411,./clothes_dataset\blue_shirt\868a75ed2075cec9c152336db8c1617e6d81be56.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3412,./clothes_dataset\white_dress\d807df79a7cb42df35db662360c3a97968cdbf8b.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3413,./clothes_dataset\brown_shoes\ef7b262f1c6229a3b0275c52a8d71eb193a15447.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3414,./clothes_dataset\black_pants\3cfd60aa6be30c2d8b95d650375890b3abcd8077.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3415,./clothes_dataset\blue_pants\ba3205d0de2aa8500513ece6f316d04b8f0eb627.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3416,./clothes_dataset\black_shoes\810a270deede61f3fb662fbfa54ce1f0fc52f0ed.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3417,./clothes_dataset\blue_dress\9dcee275995025da6c052199903c8c6f9debd31b.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3418,./clothes_dataset\blue_shorts\0218e9d991c3255649af2e011d2153880869305d.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3419,./clothes_dataset\brown_shoes\0bb6715f8016a36abf5efd0780dd9698595ea0fe.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3420,./clothes_dataset\white_shoes\f5867c171221ae98a80e2e3d6db607695ec63f4f.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3421,./clothes_dataset\green_shirt\570b2b1138ef62058290b9934b22d8d19066b82c.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3422,./clothes_dataset\white_shoes\c88143d509b2fca86995c5887ba87559a9d1e876.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3423,./clothes_dataset\black_shoes\10290befb109085934bb778a63249431a4653674.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3424,./clothes_dataset\blue_shirt\35170c53f77d708c36a153d537b3b858e5375a48.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3425,./clothes_dataset\blue_pants\6aed42f679717be04cfc86c21c1e4469989fcc0e.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3426,./clothes_dataset\red_shoes\b491513250a40ae29a76d7aff6cd5b0d11da1461.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3427,./clothes_dataset\blue_pants\a1e70f69e29a1abb21f677d0edc9ba9ea288ca6e.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3428,./clothes_dataset\green_shoes\ec066c654e8e2d130686d6314262d87a9ac53bf7.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3429,./clothes_dataset\blue_pants\cf2eb1a90d76473eb5f93e54e0ebf6d47afff094.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3430,./clothes_dataset\blue_shirt\d959ea68a731d781607a287c7d18f5c3014859c2.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3431,./clothes_dataset\red_pants\fbaf0efe06e072886b91b4884f97124912dc7f90.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3432,./clothes_dataset\blue_shirt\7ea21c3030f67e8bf105fd0275f2d049ccec9147.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3433,./clothes_dataset\blue_shoes\062f90d8208711a9bb986bcf9fb46142dbf61de5.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3434,./clothes_dataset\white_dress\8c7344eaf3ac8aec5814ca2f891f63b36057b192.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3435,./clothes_dataset\white_pants\caf3ba40e8b0e9001e2094356da87b457f4ed714.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3436,./clothes_dataset\blue_shoes\fd6b89405a1feca72ca80e9f6ddd2b117a70c153.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3437,./clothes_dataset\black_shoes\f3f666a1566577b3afe63fc27f750c8771674340.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3438,./clothes_dataset\blue_shirt\433d431ad4d8c4bb3c4b8c68d3f22432d3098f5b.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3439,./clothes_dataset\green_shorts\accfa46ec100020cf30f752646882bf55f485093.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3440,./clothes_dataset\red_dress\18fa96b30103df9cb6a4f9e9b208695732713c92.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3441,./clothes_dataset\red_shoes\03db90100edd286664b90c83e435decba6c75ac2.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3442,./clothes_dataset\green_shirt\750dfe7f11ac9cdcb64c061c7adf582746597d29.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3443,./clothes_dataset\brown_pants\9f46ddd38b14763c122769a66d84eff1b9330a66.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3444,./clothes_dataset\blue_shoes\1bcbf2da14bd78c26e54212aaab1d4952b69374e.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3445,./clothes_dataset\white_shoes\fd9355e93c7122fca227186e2e5f2a725bda279e.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3446,./clothes_dataset\blue_shirt\5a2ec1008b553e476e9c21945794618b2aa7b153.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3447,./clothes_dataset\black_shorts\45c3b61b7b6dbe65fa0ba61ceb3f7783b250d4ce.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3448,./clothes_dataset\blue_shirt\dded90e6aa271d9624e6af26ccf6f86a75387e63.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3449,./clothes_dataset\red_dress\4424b5c1cb60c5c4393bef6d17976046c2e16111.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3450,./clothes_dataset\black_pants\8b32680214f5806d818b4a1f0df3d1d26ac753b4.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3451,./clothes_dataset\red_dress\74a4ddd31705012a070dd8724a7b00e8192e73cc.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3452,./clothes_dataset\red_pants\e37885c40d353afcd36633ca0037d19e62169b86.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3453,./clothes_dataset\red_dress\98a6d49a665466c3475547e288d1553a51c4b477.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3454,./clothes_dataset\blue_pants\565b67158a42843207caf5b89ebd52100e72b1c7.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3455,./clothes_dataset\black_shoes\da5d3617e3c01bc27f71a0d935ee8da7a2bf74ec.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3456,./clothes_dataset\black_pants\47b59e44d06885f86438060614c923cf21107ec5.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3457,./clothes_dataset\white_dress\079dd9c37fd3be5b45d697858d3f823e5f9eab0e.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3458,./clothes_dataset\green_shirt\1465c71244bc876b17c89dbd1f85712407e35b40.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3459,./clothes_dataset\red_pants\df46acf877c42bb0c9c408cd861ea6e547cd7f91.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3460,./clothes_dataset\blue_pants\6c5de151e71169fbf2680831c518b89752a8faa8.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3461,./clothes_dataset\black_pants\b1bf42b4e51603bf50367e71431a5faa0a2f1532.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3462,./clothes_dataset\blue_shirt\a71bdda5ece75d2cc48dbbd644a521be753b8464.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3463,./clothes_dataset\white_dress\caf19cb7bb812d20b62f8102aa0713faafb1e70b.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3464,./clothes_dataset\blue_dress\59d6cca48cdd18a388be5ee3c111b95b64eb6428.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3465,./clothes_dataset\red_dress\7a121905c4dacd3d35cad3756284953efbb9276c.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3466,./clothes_dataset\red_shoes\5104ec0ad45ebd342f1eefef8fdbe823b067fbfc.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3467,./clothes_dataset\brown_shoes\337a443bf71b424c5ff4bfa06bdfcc2a447f9535.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3468,./clothes_dataset\white_pants\a5d1249f5e4a09280fcabc7d9d62520a690df9c0.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3469,./clothes_dataset\blue_shoes\b348f374fa907b43f692fdc977cc30e788c6a3f6.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3470,./clothes_dataset\green_shoes\04b4e7d97ff0a0538473af25254826342c326803.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3471,./clothes_dataset\red_dress\5691ad37d04180637edd4fcfb4ca4f5dfbf0de70.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3472,./clothes_dataset\black_shirt\a1e1e743a011ba6828935ae072b734d901f3489e.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3473,./clothes_dataset\blue_dress\63cb7f0ac49235218c8b1a3c9f13c6a24866d3b8.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3474,./clothes_dataset\green_shoes\22df46bc224751667ed8e950238a785f9febd510.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3475,./clothes_dataset\red_shoes\3a90851b286c67aaf82a1c12f44d083d5758e702.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3476,./clothes_dataset\black_shorts\51a6c0e3181e296799e1c415ba1bb1e0c5e4bf12.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3477,./clothes_dataset\black_pants\868ee6e329e68e57199369325bfc7ff8a25928b0.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3478,./clothes_dataset\blue_dress\0797fbff1842839db246936eb3d8badf4042c6c8.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3479,./clothes_dataset\black_pants\08281dc7a986859f00b56024ef8eae68d47ed8ba.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3480,./clothes_dataset\white_shoes\b23a0d3a0db87dc8aee9b7a9c86339911a1d13c6.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3481,./clothes_dataset\black_shirt\91d3370230c9202793ee1a17384422236f6012dc.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3482,./clothes_dataset\red_dress\a77f3bd9ebc3da2435f78f5751f29fd4e99157f8.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3483,./clothes_dataset\blue_shirt\df29b6a339eb634139cffdab6d963390cd5469d8.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3484,./clothes_dataset\blue_shorts\4038ad48701544521d0e346333292594d411cf86.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3485,./clothes_dataset\green_pants\49194d244218e23dd4e29afc9d12f8a04dd94f52.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3486,./clothes_dataset\blue_shirt\9eb39f42e697e1ca89b3c7668b94e3ff306c9b4a.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3487,./clothes_dataset\white_dress\34458e7a553e951619535900f5359c95f6f7e8cf.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3488,./clothes_dataset\black_dress\5199818884cd0145f20ac1e279fa22a187bc7c8f.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3489,./clothes_dataset\green_pants\4c81435c046b46486b7aac58a974bdfe70c37ef4.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3490,./clothes_dataset\black_dress\12799e21492de89cbbde82d66cb46d267a7706d5.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3491,./clothes_dataset\white_dress\6d58dbc5ff706776fcb4a6aa346013d0dbebe127.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
